espn_id,display_name,position,draft_year,draft_round,draft_pick,nfl_value,years_played,total_games,total_pass_yards,total_pass_tds,total_rush_yards,total_rush_tds,total_rec_yards,total_rec_tds,total_receptions,total_tackles,total_sacks,total_interceptions
4432773,Brian Thomas Jr.,WR,2024,1,23,Made_Roster,1,17,0,0,48,0,1282,10,87,1,0.0,0
3123045,Chad Thomas,DE,2018,3,67,Failed,1,13,0,0,0,0,0,0,0,16,4.0,0
4248455,Rodney Thomas,SAF,2022,7,239,Short_Term_Success,3,30,0,0,0,0,0,0,0,63,0.0,6
545811,Simeon Thomas,DB,2018,6,188,Failed,1,5,0,0,0,0,0,0,0,5,0.0,0
4360304,Xavier Thomas,LB,2024,5,138,Failed,1,10,0,0,0,0,0,0,0,4,2.5,0
4361606,Darwin Thompson,RB,2019,6,214,Made_Roster,2,18,0,0,232,2,108,1,16,3,0.0,0
3859100,Deionte Thompson,SAF,2019,5,139,Long_Term_Success,4,24,0,0,0,0,0,0,0,38,0.0,0
4036419,Skylar Thompson,QB,2022,7,247,Failed,2,10,941,2,28,0,0,0,0,0,0.0,0
4367178,Dorian Thompson-Robinson,QB,2023,5,140,Failed,2,13,880,1,187,0,0,0,0,1,0.0,0
3917909,Juan Thornhill,SAF,2019,2,63,Long_Term_Success,6,94,0,0,0,0,0,0,0,233,1.0,8
4362921,Tyquan Thornton,WR,2022,2,50,Short_Term_Success,3,25,0,0,67,1,385,2,39,3,0.0,0
3116144,Clayton Thorson,QB,2019,5,167,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4428678,Jamari Thrash,WR,2024,5,156,Failed,1,6,0,0,0,0,22,0,3,0,0.0,0
3863182,Jerry Tillery,DT,2019,1,28,Long_Term_Success,6,87,0,0,0,0,0,0,0,74,12.5,0
4369863,Cedric Tillman,WR,2023,3,74,Made_Roster,2,20,0,0,3,0,563,3,50,0,0.0,0
4379414,Channing Tindall,LB,2022,3,102,Failed,3,12,0,0,0,0,0,0,0,7,0.0,0
4426350,Henry To'oTo'o,LB,2023,5,167,Short_Term_Success,2,33,0,0,0,0,0,0,0,84,1.5,1
4361366,Tommy Togiai,DT,2021,4,132,Short_Term_Success,3,25,0,0,0,0,0,0,0,20,3.5,0
4249417,Jalen Tolbert,WR,2022,3,88,Short_Term_Success,3,35,0,0,0,0,890,9,73,4,0.0,0
4240435,Zach Tom,G,2022,4,140,Failed,3,11,0,0,0,0,0,0,0,2,0.0,0
4427493,Tre Tomlinson,CB,2023,6,182,Failed,1,10,0,0,0,0,0,0,0,9,0.0,0
4240600,Kadarius Toney,WR,2021,1,20,Long_Term_Success,4,37,19,0,129,1,810,4,89,0,0.0,0
4045169,Shaka Toney,DE,2021,7,246,Failed,2,8,0,0,0,0,0,0,0,6,1.5,0
4256074,Khyiris Tonga,DT,2021,7,250,Long_Term_Success,4,38,0,0,0,0,0,0,0,33,0.5,0
3931408,Casey Toohill,DE,2020,7,233,Long_Term_Success,5,56,0,0,0,0,0,0,0,44,8.0,0
4428696,O'Cyrus Torrence,G,2023,2,59,Failed,2,10,0,0,0,0,0,0,0,0,0.0,0
4027873,Samori Toure,WR,2022,7,258,Failed,2,12,0,0,0,0,160,1,13,1,0.0,0
551335,Johnny Townsend,P,2018,5,173,Made_Roster,3,21,0,0,42,0,0,0,0,1,0.0,0
4360516,Tyrone Tracy Jr.,RB,2024,5,166,Made_Roster,1,17,0,0,839,5,284,1,38,1,0.0,0
3129310,Drue Tranquill,LB,2019,4,130,Long_Term_Success,6,85,0,0,0,0,0,0,0,303,14.0,2
4034946,Kyle Trask,QB,2021,2,64,Failed,3,6,28,0,-5,0,0,0,0,0,0.0,0
4360799,Jordan Travis,QB,2024,5,171,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4372780,Tommy Tremble,TE,2021,3,83,Long_Term_Success,4,55,0,0,11,1,782,9,85,6,0.0,0
4428713,Bralen Trice,LB,2024,3,74,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4372492,Cory Trice Jr.,CB,2023,7,241,Failed,1,4,0,0,0,0,0,0,0,14,0.0,1
4432777,Jeremiah Trotter Jr.,LB,2024,5,155,Failed,1,15,0,0,0,0,0,0,0,13,0.5,0
4243333,Joe Tryon-Shoyinka,LB,2021,1,32,Long_Term_Success,4,66,0,0,0,0,0,0,0,78,16.0,0
4428718,Tre Tucker,WR,2023,3,100,Short_Term_Success,2,30,0,0,121,1,870,5,66,6,0.0,0
4259647,Jay Tufele,DT,2021,4,106,Long_Term_Success,4,25,0,0,0,0,0,0,0,12,0.5,0
4243218,Marlon Tuipulotu,DT,2021,6,189,Long_Term_Success,4,21,0,0,0,0,0,0,0,16,3.0,0
4431442,Tuli Tuipulotu,LB,2023,2,54,Short_Term_Success,2,32,0,0,0,0,0,0,0,53,13.0,0
4360175,Clayton Tune,QB,2023,5,139,Failed,2,11,70,0,26,1,0,0,0,0,0.0,0
547564,Kemoko Turay,DE,2018,2,52,Long_Term_Success,5,32,0,0,0,0,0,0,0,24,12.0,0
4565190,Dallas Turner,LB,2024,1,17,Failed,1,12,0,0,0,0,0,0,0,11,3.0,1
4250621,Kobie Turner,DL,2023,3,89,Short_Term_Success,2,36,0,0,0,0,0,0,0,50,20.5,0
4361438,Cole Turner,TE,2022,5,149,Failed,2,15,0,0,0,0,143,0,13,0,0.0,0
4240269,Payton Turner,DE,2021,1,28,Long_Term_Success,4,27,0,0,0,0,0,0,0,24,5.0,0
4360287,Delarrin Turner-Yell,SAF,2022,5,152,Made_Roster,2,17,0,0,0,0,0,0,0,28,0.0,0
4240716,Jaylen Twyman,DT,2021,6,199,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4374280,Edefuan Ulofoshio,LB,2024,5,160,Failed,1,2,0,0,0,0,0,0,0,4,0.0,0
3933064,John Ursua,WR,2019,7,236,Failed,1,1,0,0,0,0,11,0,1,0,0.0,0
4066109,Eyioma Uwazurike,DT,2022,4,116,Failed,2,11,0,0,0,0,0,0,0,12,0.5,0
4912274,Sione Vaki,RB,2024,4,132,Failed,1,9,0,0,14,0,37,0,3,6,0.0,0
549962,Marquez Valdes-Scantling,WR,2018,5,174,Long_Term_Success,7,112,0,0,52,0,3972,24,229,8,0.0,0
4430965,Carrington Valentine,DB,2023,7,232,Short_Term_Success,2,27,0,0,0,0,0,0,0,59,0.0,2
3133487,Andrew Van Ginkel,OLB,2019,5,151,Long_Term_Success,6,90,0,0,0,0,0,0,0,172,29.5,4
4035791,Cole Van Lanen,G,2021,6,214,Failed,1,2,0,0,0,0,0,0,0,0,0.0,0
4686906,Lukas Van Ness,LB,2023,1,13,Short_Term_Success,2,36,0,0,0,0,0,0,0,44,8.0,0
3138677,Leighton Vander Esch,OLB,2018,1,19,Long_Term_Success,6,75,0,0,0,0,0,0,0,290,3.5,3
4431453,Deuce Vaughn,RB,2023,6,212,Failed,2,11,0,0,110,0,58,0,10,0,0.0,0
3917612,Ke'Shawn Vaughn,RB,2020,3,76,Long_Term_Success,5,26,0,0,462,3,90,1,16,0,0.0,0
3134362,Vita Vea,DT,2018,1,12,Long_Term_Success,7,90,0,0,0,0,1,1,1,133,33.0,0
4569559,Devaughn Vele,WR,2024,7,235,Failed,1,14,0,0,0,0,475,3,41,1,0.0,0
4578085,Jared Verse,LB,2024,1,19,Made_Roster,1,19,0,0,0,0,0,0,0,36,6.5,0
550551,Azeem Victor,LB,2018,6,216,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4430968,Kimani Vidal,RB,2024,6,181,Failed,1,9,0,0,155,0,62,1,5,0,0.0,0
4036651,Kindle Vildor,CB,2020,5,163,Long_Term_Success,5,51,0,0,0,0,0,0,0,96,1.0,1
4242211,Kary Vincent Jr.,CB,2021,7,237,Failed,1,1,0,0,0,0,0,0,0,2,0.0,0
4243220,Andrew Vorhees,G,2023,7,229,Failed,1,3,0,0,0,0,0,0,0,0,0.0,0
4372016,Jaylen Waddle,WR,2021,1,6,Long_Term_Success,4,64,0,0,70,1,4204,20,314,9,0.0,0
4241995,Shaun Wade,CB,2021,5,160,Failed,3,14,0,0,0,0,0,0,0,22,0.0,0
3915196,D'Andre Walker,OLB,2019,5,168,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4696882,Devontez Walker,WR,2024,4,113,Failed,1,3,0,0,0,0,21,1,1,2,0.0,0
4379416,Quay Walker,LB,2022,1,22,Short_Term_Success,3,47,0,0,0,0,0,0,0,179,6.5,1
4567048,Kenneth Walker III,RB,2022,2,41,Short_Term_Success,3,42,0,0,2591,25,726,2,103,5,0.0,0
4243009,Mykal Walker,LB,2020,4,119,Long_Term_Success,5,67,0,0,0,0,0,0,0,117,1.0,4
4361429,Rasheed Walker,OT,2022,7,249,Failed,2,12,0,0,0,0,0,0,0,1,0.0,0
4426349,Travon Walker,LB,2022,1,1,Short_Term_Success,3,51,0,0,0,0,0,0,0,72,24.5,1
4035463,K'Von Wallace,SAF,2020,4,127,Long_Term_Success,5,51,0,0,0,0,0,0,0,104,0.0,1
4683815,Trevin Wallace,LB,2024,3,72,Failed,1,12,0,0,0,0,0,0,0,30,1.0,0
4241424,Tylan Wallace,WR,2021,4,131,Long_Term_Success,4,35,0,0,0,0,308,1,20,8,0.0,0
4241807,Garret Wallow,LB,2021,5,170,Failed,3,15,0,0,0,0,0,0,0,22,1.0,0
3917846,Mark Walton,RB,2018,4,112,Made_Roster,2,17,0,0,235,0,130,0,20,3,0.0,0
4035518,Prince Tega Wanogho,OT,2020,6,210,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
3915535,Denzel Ward,CB,2018,1,4,Long_Term_Success,7,96,0,0,0,0,0,0,0,251,0.5,17
4568007,Jay Ward,SAF,2023,4,134,Failed,2,15,0,0,0,0,0,0,0,7,0.0,0
3138826,Fred Warner,MLB,2018,3,70,Long_Term_Success,7,126,0,0,0,0,0,0,0,545,10.0,12
4240723,Carter Warren,OT,2023,4,120,Failed,2,5,0,0,0,0,0,0,0,2,0.0,0
3933327,Kahale Warring,TE,2019,3,86,Failed,1,4,0,0,0,0,35,0,3,0,0.0,0
3915837,Broderick Washington,DT,2020,5,170,Long_Term_Success,5,56,0,0,0,0,0,0,0,49,6.5,0
4428796,Casey Washington,WR,2024,6,187,Failed,1,2,0,0,0,0,14,0,1,0,0.0,0
4432620,Parker Washington,WR,2023,6,185,Made_Roster,2,22,0,0,0,0,522,5,48,2,0.0,0
4430802,Darnell Washington,TE,2023,3,93,Made_Roster,2,23,0,0,0,0,270,1,27,0,0.0,0
3122449,James Washington,WR,2018,2,60,Long_Term_Success,5,61,0,0,13,0,1738,12,121,4,0.0,0
4569603,Malik Washington,WR,2024,6,184,Failed,1,14,0,0,25,1,223,0,26,1,0.0,0
4248822,Montrell Washington,WR,2022,5,162,Made_Roster,3,20,0,0,30,0,2,0,4,0,0.0,0
4567506,Tahj Washington,WR,2024,7,241,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4050373,Quez Watkins,WR,2020,6,200,Long_Term_Success,4,47,0,0,4,0,1304,6,104,5,0.0,0
4430680,Christian Watson,WR,2022,2,34,Short_Term_Success,3,39,0,0,114,2,1673,14,100,4,0.0,0
4697639,Jaylen Watson,CB,2022,7,243,Short_Term_Success,3,45,0,0,0,0,0,0,0,104,2.0,3
3117892,Justin Watson,WR,2018,5,144,Long_Term_Success,6,79,0,0,0,0,1442,9,96,19,1.0,0
4362895,Nathaniel Watson,LB,2024,6,206,Failed,1,7,0,0,0,0,0,0,0,7,0.0,0
4039018,Luke Wattenberg,C,2022,5,171,Failed,1,6,0,0,0,0,0,0,0,1,0.0,0
3122136,Armani Watts,DB,2018,4,124,Long_Term_Success,4,38,0,0,0,0,0,0,0,48,2.0,0
3128685,Armon Watts,DT,2019,6,190,Long_Term_Success,6,66,0,0,0,0,0,0,0,54,8.5,0
4685092,Ryan Watts,DB,2024,6,195,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4048257,Curtis Weaver,DE,2020,5,164,Failed,1,1,0,0,0,0,0,0,0,0,0.0,0
4035875,Evan Weaver,LB,2020,6,202,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4036076,Rashad Weaver,LB,2021,4,135,Short_Term_Success,3,25,0,0,0,0,0,0,0,24,5.5,0
3915536,Mike Weber,RB,2019,7,218,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
3128743,Ken Webster,DB,2019,7,252,Failed,2,13,0,0,0,0,0,0,0,21,0.0,0
4241993,Pete Werner,LB,2021,2,60,Long_Term_Success,4,53,0,0,0,0,0,0,0,189,0.5,1
4039253,Trevon Wesco,TE,2019,4,121,Long_Term_Success,5,29,0,0,2,0,134,0,9,6,0.0,0
4035434,Devin White,LB,2019,1,5,Long_Term_Success,6,90,0,0,0,0,0,0,0,371,23.0,5
4243493,Keion White,DE,2023,2,46,Short_Term_Success,2,28,0,0,0,0,0,0,0,36,6.0,0
4039254,Kyzir White,OLB,2018,4,119,Long_Term_Success,7,93,0,0,0,0,0,0,0,307,7.5,6
549804,Mike White,QB,2018,5,171,Long_Term_Success,4,15,2247,9,-1,1,0,0,0,0,0.0,0
4697815,Rachaad White,RB,2022,3,91,Short_Term_Success,3,53,0,0,2253,10,1321,12,176,5,0.0,0
4361777,Zamir White,RB,2022,4,122,Short_Term_Success,3,32,0,0,704,2,128,0,21,1,0.0,0
3895798,Jordan Whitehead,FS,2018,4,117,Long_Term_Success,7,109,0,0,0,0,0,0,0,368,2.5,11
4569382,Jordan Whittington,WR,2024,6,213,Made_Roster,1,16,0,0,12,0,305,0,23,5,0.0,0
4360086,Josh Whyle,TE,2023,5,147,Short_Term_Success,2,24,0,0,0,0,342,2,37,2,0.0,0
4428850,Dontayvion Wicks,WR,2023,5,159,Short_Term_Success,2,35,14,0,1,0,1060,10,82,3,0.0,0
4044064,James Wiggins,SAF,2021,7,243,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4601278,Nate Wiggins,CB,2024,1,30,Made_Roster,1,17,0,0,0,0,0,0,0,28,0.0,1
4046652,Chris Wilcox,CB,2021,7,251,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4372560,Rachad Wildgoose,CB,2021,6,213,Failed,2,10,0,0,0,0,0,0,0,11,0.0,0
4430723,Jared Wiley,TE,2024,4,131,Failed,1,1,0,0,0,0,7,0,1,0,0.0,0
3728266,Christian Wilkins,DT,2019,1,13,Long_Term_Success,6,88,0,0,0,0,2,2,2,163,23.5,1
550016,Jordan Wilkins,RB,2018,5,169,Long_Term_Success,5,47,0,0,1018,4,262,0,41,2,0.0,0
3929833,Kenny Willekes,DE,2020,7,225,Failed,1,5,0,0,0,0,0,0,0,9,2.5,0
4035437,Greedy Williams,CB,2019,2,46,Short_Term_Success,3,30,0,0,0,0,0,0,0,76,0.0,2
4431611,Caleb Williams,QB,2024,1,1,Made_Roster,1,17,3541,20,489,0,0,0,0,0,0.0,0
3821577,Connor Williams,C,2018,2,50,Long_Term_Success,7,41,0,0,0,0,0,0,0,2,0.0,0
4567480,Damarion Williams,CB,2022,4,141,Failed,2,11,0,0,0,0,0,0,0,13,0.0,0
3932449,Dexter Williams,RB,2019,6,194,Failed,2,3,0,0,19,0,0,0,0,0,0.0,0
4568624,Dorian Williams,LB,2023,3,91,Short_Term_Success,2,33,0,0,0,0,0,0,0,89,0.0,0
4428863,Evan Williams,SAF,2024,4,111,Failed,1,11,0,0,0,0,0,0,0,31,0.0,1
4431613,James Williams,LB,2024,7,242,Failed,1,8,0,0,0,0,0,0,0,14,0.0,0
4426388,Jameson Williams,WR,2022,1,12,Short_Term_Success,3,37,0,0,233,4,1494,11,90,3,0.0,0
4361579,Javonte Williams,RB,2021,2,35,Long_Term_Success,4,55,0,0,2423,11,980,5,160,2,0.0,0
4035286,Joejuan Williams,CB,2019,2,45,Long_Term_Success,4,32,0,0,0,0,0,0,0,34,0.0,0
4032481,Jonah Williams,DE,2019,1,11,Long_Term_Success,4,36,0,0,0,0,0,0,0,24,2.5,0
4430737,Kyren Williams,RB,2022,5,164,Short_Term_Success,3,39,0,0,2825,26,488,6,80,4,0.0,0
4239699,Milton Williams,DT,2021,3,73,Long_Term_Success,4,69,0,0,0,0,0,0,0,68,14.5,0
4040982,Quinnen Williams,DT,2019,1,3,Long_Term_Success,6,88,0,0,0,0,0,0,0,159,39.0,1
4038430,Rodarius Williams,CB,2021,6,201,Failed,2,4,0,0,0,0,0,0,0,16,0.0,1
4567242,Sam Williams,DE,2022,2,56,Short_Term_Success,2,29,0,0,0,0,0,0,0,25,8.5,0
4371974,Seth Williams,WR,2021,6,219,Failed,1,1,0,0,0,0,34,0,1,0,0.0,0
4035222,Trayveon Williams,RB,2019,6,182,Long_Term_Success,5,41,0,0,307,0,74,0,15,9,0.0,0
3915122,Chris Williamson,CB,2020,7,247,Failed,1,2,0,0,0,0,0,0,0,4,0.0,0
4360745,Kendall Williamson,DB,2023,7,258,Failed,1,2,0,0,0,0,0,0,0,2,0.0,0
4360290,Brayden Willis,TE,2023,7,247,Failed,2,7,0,0,0,0,0,0,0,1,0.0,0
3929835,Khari Willis,S,2019,4,109,Short_Term_Success,3,39,0,0,0,0,0,0,0,138,3.5,4
4242512,Malik Willis,QB,2022,3,86,Failed,3,15,900,3,282,2,0,0,0,1,0.0,0
3932936,Caleb Wilson,TE,2019,7,254,Failed,1,1,0,0,0,0,0,0,0,0,0.0,0
3122135,Donovan Wilson,DB,2019,6,213,Long_Term_Success,6,77,0,0,0,0,0,0,0,232,13.0,6
4569618,Garrett Wilson,WR,2022,1,10,Short_Term_Success,3,51,0,0,9,0,3249,14,279,6,0.0,0
4577489,Isaiah Wilson,OT,2020,1,29,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4040983,Mack Wilson,LB,2019,5,155,Long_Term_Success,6,83,0,0,0,0,0,0,0,170,9.0,2
4240595,Marco Wilson,CB,2021,4,136,Long_Term_Success,4,53,0,0,0,0,0,0,0,126,0.0,3
4360761,Michael Wilson,WR,2023,3,94,Short_Term_Success,2,29,0,0,7,0,1113,7,85,2,0.0,0
4361652,Payton Wilson,LB,2024,3,98,Made_Roster,1,17,0,0,0,0,0,0,0,46,0.0,1
4431492,Roman Wilson,WR,2024,3,84,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4372533,Tyree Wilson,DE,2023,1,7,Short_Term_Success,2,27,0,0,0,0,0,0,0,28,8.0,0
4361259,Zach Wilson,QB,2021,1,2,Short_Term_Success,3,34,6293,23,498,5,2,1,1,3,0.0,0
4035019,Javon Wims,WR,2018,7,224,Short_Term_Success,3,24,0,0,2,0,294,2,29,1,0.0,0
3929658,Rob Windsor,DT,2020,6,193,Failed,1,2,0,0,0,0,0,0,0,2,0.0,0
4034790,Antoine Winfield Jr.,SAF,2020,2,45,Long_Term_Success,5,76,0,0,0,0,0,0,0,301,18.0,8
3128317,Juwann Winfree,WR,2019,6,187,Long_Term_Success,4,11,0,0,0,0,75,0,9,0,0.0,0
4686470,Perrion Winfrey,DT,2022,4,108,Failed,2,11,0,0,0,0,0,0,0,6,0.5,0
4586333,Mekhi Wingo,DT,2024,6,189,Failed,1,5,0,0,0,0,0,0,0,1,0.0,0
3115974,Chase Winovich,DE,2019,3,77,Long_Term_Success,5,47,0,0,0,0,0,0,0,61,12.0,1
4428914,Dee Winters,LB,2023,6,216,Short_Term_Success,2,24,0,0,0,0,0,0,0,33,0.0,0
4240589,Tristan Wirfs,OT,2020,1,13,Long_Term_Success,5,26,0,0,0,0,9,0,0,4,0.0,0
4035685,Mitch Wishnowsky,P,2019,4,110,Long_Term_Success,6,103,0,0,0,0,0,0,0,10,0.0,0
4575431,Devon Witherspoon,CB,2023,1,5,Short_Term_Success,2,31,0,0,0,0,0,0,0,106,4.0,1
4035020,Charlie Woerner,TE,2020,6,190,Long_Term_Success,5,44,0,0,0,0,166,0,18,22,0.0,0
4280416,Samuel Womack,CB,2022,5,172,Short_Term_Success,3,33,0,0,0,0,0,0,0,44,0.0,3
4038849,D.J. Wonnum,LB,2020,4,117,Long_Term_Success,5,69,0,0,0,0,0,0,0,105,27.0,0
4567224,Colby Wooden,DE,2023,4,116,Made_Roster,2,23,0,0,0,0,0,0,0,17,1.0,0
4362917,JT Woods,SAF,2022,3,79,Failed,2,4,0,0,0,0,0,0,0,5,0.0,0
4241410,Jelani Woods,TE,2022,3,73,Failed,1,12,0,0,0,0,312,3,25,1,0.0,0
4360174,Mike Woods,WR,2022,6,202,Failed,2,12,0,0,-5,0,110,0,12,0,0.0,0
545910,Logan Woodside,QB,2018,7,249,Failed,3,10,34,0,10,0,0,0,0,0,0.0,0
4245185,Riq Woolen,CB,2022,5,153,Short_Term_Success,3,48,0,0,0,0,0,0,0,115,0.0,11
4683062,Xavier Worthy,WR,2024,1,28,Made_Roster,1,19,0,0,112,3,925,9,78,1,0.0,0
3128815,Renell Wren,DT,2019,4,125,Failed,2,9,0,0,0,0,0,0,0,4,0.0,0
4570119,Alex Wright,DE,2022,3,78,Short_Term_Success,3,32,0,0,0,0,0,0,0,27,6.0,0
4426358,Darnell Wright,OT,2023,1,10,Failed,2,13,0,0,0,0,0,0,0,1,0.0,0
4682745,Jaylen Wright,RB,2024,4,120,Failed,1,13,0,0,249,0,8,0,3,0,0.0,0
4570470,Nahshon Wright,CB,2021,3,99,Made_Roster,3,19,0,0,0,0,0,0,0,27,0.0,1
4361791,Devonte Wyatt,DT,2022,1,28,Short_Term_Success,3,43,0,0,0,0,0,0,0,43,12.0,0
3128713,Isaiah Wynn,G,2018,1,23,Long_Term_Success,6,24,0,0,0,0,0,0,0,3,0.0,0
3123233,Oshane Ximines,LB,2019,3,95,Long_Term_Success,6,43,0,0,0,0,0,0,0,28,6.5,0
3910229,Rock Ya-Sin,CB,2019,2,34,Long_Term_Success,6,63,0,0,0,0,0,0,0,153,0.0,2
4240071,Russ Yeast,SAF,2022,7,253,Short_Term_Success,3,29,0,0,0,0,0,0,0,49,0.0,0
3122797,Isaac Yiadom,CB,2018,3,99,Long_Term_Success,7,74,0,0,0,0,0,0,0,138,0.5,3
4428963,Cade York,K,2022,4,124,Made_Roster,2,23,0,0,0,0,0,0,0,1,0.0,0
4567123,Byron Young,DT,2023,3,70,Failed,1,3,0,0,0,0,0,0,0,4,0.0,0
4875196,Byron Young,DE,2023,3,77,Short_Term_Success,2,37,0,0,0,0,0,0,0,70,17.0,0
4362911,Cameron Young,DT,2023,4,123,Failed,1,9,0,0,0,0,0,0,0,8,0.0,0
4241986,Chase Young,DE,2020,1,2,Long_Term_Success,5,60,0,0,0,0,0,0,0,82,23.0,0
3116667,Trevon Young,DE,2018,6,205,Failed,1,1,0,0,0,0,0,0,0,0,0.0,0
4250360,Bailey Zappe,QB,2022,4,137,Failed,3,15,2223,12,85,1,-6,0,1,0,0.0,0
4710661,Chandler Zavala,G,2023,4,114,Failed,2,5,0,0,0,0,0,0,0,0,0.0,0
3915123,Jabari Zuniga,DE,2020,3,79,Failed,3,7,0,0,0,0,0,0,0,6,1.0,0
